respondent_id,database_used,context
3052,MariaDB,Dashboard
3053,SQLite,Web App
3054,Microsoft SQL Server,ETL Job
3055,MySQL,ETL Job
3056,PostgreSQL,ETL Job
3057,MariaDB,Analytics
3058,SQLite,ETL Job
3059,MySQL,Web App
3060,Microsoft SQL Server,Web App
3061,MySQL,Mobile App
3062,IBM DB2,ETL Job
3063,PostgreSQL,Analytics
3064,MySQL,Analytics
3065,PostgreSQL,Analytics
3066,SQLite,ETL Job
3067,Microsoft SQL Server,Enterprise App
3068,Microsoft SQL Server,Analytics
3069,PostgreSQL,Dashboard
3070,PostgreSQL,Analytics
3071,Microsoft SQL Server,Web App
3072,PostgreSQL,ETL Job
3073,Oracle,Analytics
3074,MySQL,Web App
3075,MySQL,Dashboard
3076,MariaDB,Web App
3077,SQLite,Analytics
3078,MySQL,Analytics
3079,PostgreSQL,Dashboard
3080,MariaDB,Enterprise App
3081,Oracle,Analytics
3082,PostgreSQL,Enterprise App
3083,SQLite,Analytics
3084,MySQL,Dashboard
3085,MySQL,Web App
3086,MariaDB,ETL Job
3087,MariaDB,Mobile App
3088,MariaDB,Mobile App
3089,PostgreSQL,Analytics
3090,Microsoft SQL Server,Mobile App
3091,MySQL,Enterprise App
3092,Microsoft SQL Server,Mobile App
3093,MySQL,Dashboard
3094,SQLite,Enterprise App
3095,PostgreSQL,Web App
3096,SQLite,Dashboard
3097,PostgreSQL,Dashboard
3098,Microsoft SQL Server,Dashboard
3099,PostgreSQL,ETL Job
3100,SQLite,Analytics
3101,Microsoft SQL Server,Enterprise App
3102,SQLite,Enterprise App
3103,PostgreSQL,Dashboard
3104,PostgreSQL,ETL Job
3105,SQLite,Mobile App
3106,SQLite,Dashboard
3107,SQLite,ETL Job
3108,PostgreSQL,Enterprise App
3109,MariaDB,Web App
3110,SQLite,Enterprise App
3111,SQLite,Enterprise App
3112,PostgreSQL,Web App
3113,Microsoft SQL Server,ETL Job
3114,PostgreSQL,Web App
3115,SQLite,ETL Job
3116,SQLite,ETL Job
3117,MySQL,Enterprise App
3118,Microsoft SQL Server,Mobile App
3119,MySQL,Web App
3120,Microsoft SQL Server,Analytics
3121,MySQL,Dashboard
3122,Oracle,Mobile App
3123,Microsoft SQL Server,Analytics
3124,MySQL,ETL Job
3125,MySQL,Enterprise App
3126,MariaDB,Mobile App
3127,MariaDB,Web App
3128,PostgreSQL,ETL Job
3129,Microsoft SQL Server,Analytics
3130,PostgreSQL,ETL Job
3131,SQLite,Dashboard
3132,MySQL,ETL Job
3133,Microsoft SQL Server,Enterprise App
3134,Oracle,Analytics
3135,Microsoft SQL Server,Analytics
3136,PostgreSQL,Mobile App
3137,SQLite,Dashboard
3138,MySQL,Analytics
3139,PostgreSQL,Enterprise App
3140,MySQL,Dashboard
3141,PostgreSQL,Dashboard
3142,MySQL,Enterprise App
3143,Microsoft SQL Server,Web App
3144,PostgreSQL,ETL Job
3145,PostgreSQL,ETL Job
3146,PostgreSQL,Dashboard
3147,Oracle,Web App
3148,SQLite,Analytics
3149,SQLite,Analytics
3150,MariaDB,Analytics
3151,Oracle,Enterprise App
3152,Microsoft SQL Server,ETL Job
3153,MySQL,Mobile App
3154,Microsoft SQL Server,Analytics
3155,MySQL,ETL Job
3156,Microsoft SQL Server,Enterprise App
3157,MySQL,Web App
3158,MySQL,Analytics
3159,SQLite,Web App
3160,SQLite,ETL Job
3161,MariaDB,Analytics
3162,MySQL,Enterprise App
3163,SQLite,Dashboard
3164,MySQL,Enterprise App
3165,MySQL,Enterprise App
3166,IBM DB2,ETL Job
3167,IBM DB2,Mobile App
3168,SQLite,Mobile App
3169,MySQL,Web App
3170,Microsoft SQL Server,Enterprise App
3171,MySQL,Dashboard
3172,Microsoft SQL Server,Web App
3173,MySQL,Dashboard
3174,MySQL,ETL Job
3175,Oracle,Mobile App
3176,MySQL,Enterprise App
3177,MySQL,ETL Job
3178,MariaDB,Web App
3179,MySQL,Dashboard
3180,MySQL,Analytics
3181,SQLite,Web App
3182,PostgreSQL,Analytics
3183,Oracle,Analytics
3184,MariaDB,Enterprise App
3185,MySQL,ETL Job
3186,MySQL,Dashboard
3187,MySQL,ETL Job
3188,SQLite,Analytics
3189,Microsoft SQL Server,Enterprise App
3190,Oracle,Dashboard
3191,SQLite,Enterprise App
3192,MySQL,Dashboard
3193,Microsoft SQL Server,ETL Job
3194,SQLite,Dashboard
3195,Microsoft SQL Server,Web App
3196,MariaDB,Mobile App
3197,SQLite,Dashboard
3198,MySQL,Enterprise App
3199,MySQL,Web App
3200,MySQL,Web App
3201,Microsoft SQL Server,Dashboard
3202,Microsoft SQL Server,Analytics
3203,MySQL,Dashboard
3204,SQLite,Enterprise App
3205,Oracle,Analytics
3206,MariaDB,ETL Job
3207,Microsoft SQL Server,Analytics
3208,Microsoft SQL Server,Dashboard
3209,MySQL,ETL Job
3210,MySQL,Dashboard
3211,MySQL,Analytics
3212,Microsoft SQL Server,Dashboard
3213,MySQL,Analytics
3214,SQLite,ETL Job
3215,MySQL,Dashboard
3216,MySQL,ETL Job
3217,Microsoft SQL Server,Enterprise App
3218,PostgreSQL,Web App
3219,PostgreSQL,Web App
3220,MySQL,Web App
3221,PostgreSQL,Mobile App
3222,SQLite,Dashboard
3223,MySQL,Analytics
3224,MySQL,Web App
3225,SQLite,Dashboard
3226,SQLite,Mobile App
3227,MySQL,Dashboard
3228,MySQL,Dashboard
3229,Microsoft SQL Server,Dashboard
3230,SQLite,Analytics
3231,PostgreSQL,Enterprise App
3232,MySQL,Web App
3233,SQLite,Enterprise App
3234,PostgreSQL,ETL Job
3235,SQLite,Dashboard
3236,SQLite,ETL Job
3237,Microsoft SQL Server,ETL Job
3238,Microsoft SQL Server,ETL Job
3239,Microsoft SQL Server,ETL Job
3240,MySQL,Analytics
3241,Microsoft SQL Server,Mobile App
3242,MySQL,Enterprise App
3243,PostgreSQL,Enterprise App
3244,MariaDB,Enterprise App
3245,PostgreSQL,Analytics
3246,MySQL,Enterprise App
3247,PostgreSQL,Web App
3248,MySQL,Dashboard
3249,MySQL,Dashboard
3250,Oracle,Web App
3251,PostgreSQL,Web App
3252,PostgreSQL,Dashboard
3253,Microsoft SQL Server,ETL Job
3254,PostgreSQL,Mobile App
3255,PostgreSQL,Enterprise App
3256,Microsoft SQL Server,Web App
3257,Oracle,Analytics
3258,Oracle,Analytics
3259,Oracle,Enterprise App
3260,PostgreSQL,Analytics
3261,MySQL,Dashboard
3262,MySQL,Enterprise App
3263,PostgreSQL,Web App
3264,MySQL,Web App
3265,MySQL,Analytics
3266,Oracle,Enterprise App
3267,PostgreSQL,Mobile App
3268,SQLite,Enterprise App
3269,Microsoft SQL Server,Enterprise App
3270,SQLite,Enterprise App
3271,MySQL,ETL Job
3272,Microsoft SQL Server,Dashboard
3273,Microsoft SQL Server,ETL Job
3274,MySQL,Mobile App
3275,MariaDB,Mobile App
3276,PostgreSQL,Mobile App
3277,SQLite,Enterprise App
3278,MariaDB,Analytics
3279,SQLite,Mobile App
3280,Microsoft SQL Server,ETL Job
3281,MariaDB,Web App
3282,Microsoft SQL Server,Web App
3283,SQLite,Dashboard
3284,IBM DB2,ETL Job
3285,MySQL,Mobile App
3286,Microsoft SQL Server,Enterprise App
3287,SQLite,Analytics
3288,MySQL,ETL Job
3289,Microsoft SQL Server,Mobile App
3290,MariaDB,Mobile App
3291,MySQL,Enterprise App
3292,PostgreSQL,Analytics
3293,MySQL,Analytics
3294,PostgreSQL,ETL Job
3295,Microsoft SQL Server,Enterprise App
3296,Microsoft SQL Server,Enterprise App
3297,PostgreSQL,Analytics
3298,MySQL,Mobile App
3299,MariaDB,Web App
3300,SQLite,Web App
3301,PostgreSQL,Dashboard
3302,PostgreSQL,ETL Job
3303,PostgreSQL,Analytics
3304,Oracle,Analytics
3305,PostgreSQL,Enterprise App
3306,SQLite,Analytics
3307,MariaDB,Enterprise App
3308,Microsoft SQL Server,Analytics
3309,MySQL,ETL Job
3310,MariaDB,Dashboard
3311,PostgreSQL,Mobile App
3312,Microsoft SQL Server,Web App
3313,MariaDB,Mobile App
3314,SQLite,Dashboard
3315,PostgreSQL,Web App
3316,Microsoft SQL Server,ETL Job
3317,PostgreSQL,Enterprise App
3318,SQLite,Web App
3319,MariaDB,Enterprise App
3320,Microsoft SQL Server,Enterprise App
3321,MariaDB,Dashboard
3322,SQLite,Mobile App
3323,SQLite,Enterprise App
3324,MariaDB,Web App
3325,PostgreSQL,Dashboard
3326,MySQL,Analytics
3327,SQLite,Dashboard
3328,Microsoft SQL Server,Enterprise App
3329,PostgreSQL,Analytics
3330,Oracle,ETL Job
3331,SQLite,Enterprise App
3332,MariaDB,ETL Job
3333,SQLite,Web App
3334,PostgreSQL,Enterprise App
3335,SQLite,Web App
3336,PostgreSQL,Enterprise App
3337,MySQL,Enterprise App
3338,PostgreSQL,Enterprise App
3339,MySQL,Web App
3340,PostgreSQL,Web App
3341,MariaDB,Dashboard
3342,PostgreSQL,Enterprise App
3343,MySQL,Mobile App
3344,MariaDB,ETL Job
3345,PostgreSQL,Dashboard
3346,SQLite,Dashboard
3347,PostgreSQL,Web App
3348,MySQL,Analytics
3349,PostgreSQL,Dashboard
3350,SQLite,Analytics
3351,MySQL,ETL Job
3352,Microsoft SQL Server,Enterprise App
3353,Microsoft SQL Server,Dashboard
3354,PostgreSQL,Analytics
3355,PostgreSQL,Dashboard
3356,PostgreSQL,Mobile App
3357,MySQL,ETL Job
3358,Microsoft SQL Server,Dashboard
3359,MariaDB,Mobile App
3360,PostgreSQL,Dashboard
3361,MySQL,Mobile App
3362,Oracle,Web App
3363,MySQL,Dashboard
3364,MariaDB,Web App
3365,MariaDB,Enterprise App
3366,PostgreSQL,ETL Job
3367,Microsoft SQL Server,ETL Job
3368,Oracle,Enterprise App
3369,SQLite,Web App
3370,PostgreSQL,Mobile App
3371,SQLite,Mobile App
3372,SQLite,Analytics
3373,SQLite,ETL Job
3374,PostgreSQL,Enterprise App
3375,MySQL,ETL Job
3376,MariaDB,Dashboard
3377,MySQL,Enterprise App
3378,PostgreSQL,Mobile App
3379,Oracle,Mobile App
3380,MariaDB,Analytics
3381,PostgreSQL,Web App
3382,PostgreSQL,Enterprise App
3383,Microsoft SQL Server,Analytics
3384,Microsoft SQL Server,Mobile App
3385,PostgreSQL,Dashboard
3386,SQLite,ETL Job
3387,MariaDB,Analytics
3388,PostgreSQL,Dashboard
3389,PostgreSQL,Mobile App
3390,PostgreSQL,Web App
3391,Microsoft SQL Server,Dashboard
3392,MySQL,ETL Job
3393,PostgreSQL,Enterprise App
3394,PostgreSQL,Web App
3395,SQLite,Analytics
3396,Microsoft SQL Server,Web App
3397,Microsoft SQL Server,Enterprise App
3398,MariaDB,Dashboard
3399,MySQL,Analytics
3400,SQLite,Mobile App
3401,MariaDB,Enterprise App
3402,PostgreSQL,Dashboard
3403,PostgreSQL,Web App
3404,PostgreSQL,Mobile App
3405,MySQL,Enterprise App
3406,MySQL,Enterprise App
3407,MySQL,Enterprise App
3408,Microsoft SQL Server,Dashboard
3409,MySQL,Web App
3410,MySQL,ETL Job
3411,PostgreSQL,Web App
3412,SQLite,Mobile App
3413,Microsoft SQL Server,ETL Job
3414,Microsoft SQL Server,Analytics
3415,Oracle,ETL Job
3416,Microsoft SQL Server,Dashboard
3417,PostgreSQL,Dashboard
3418,SQLite,Enterprise App
3419,PostgreSQL,Dashboard
3420,Microsoft SQL Server,Analytics
3421,SQLite,Enterprise App
3422,MySQL,Mobile App
3423,PostgreSQL,Enterprise App
3424,MariaDB,Dashboard
3425,MariaDB,ETL Job
3426,SQLite,Analytics
3427,MySQL,Enterprise App
3428,MySQL,Enterprise App
3429,Oracle,Mobile App
3430,SQLite,Enterprise App
3431,MySQL,Mobile App
3432,Oracle,Enterprise App
3433,SQLite,Analytics
3434,SQLite,Dashboard
3435,MySQL,Web App
3436,PostgreSQL,Mobile App
3437,MySQL,Enterprise App
3438,PostgreSQL,Mobile App
3439,MariaDB,Analytics
3440,PostgreSQL,Web App
3441,PostgreSQL,ETL Job
3442,SQLite,Analytics
3443,IBM DB2,Enterprise App
3444,Microsoft SQL Server,Web App
3445,Microsoft SQL Server,Mobile App
3446,PostgreSQL,Mobile App
3447,PostgreSQL,ETL Job
3448,MariaDB,Web App
3449,MySQL,ETL Job
3450,PostgreSQL,Dashboard
3451,Microsoft SQL Server,Dashboard
3452,MySQL,ETL Job
3453,MariaDB,Web App
3454,PostgreSQL,Web App
3455,Microsoft SQL Server,Analytics
3456,SQLite,Mobile App
3457,SQLite,Analytics
3458,MySQL,Enterprise App
3459,MySQL,Web App
3460,PostgreSQL,Mobile App
3461,SQLite,Mobile App
3462,PostgreSQL,Enterprise App
3463,Oracle,Mobile App
3464,Microsoft SQL Server,Mobile App
3465,MySQL,Web App
3466,PostgreSQL,Dashboard
3467,MySQL,Enterprise App
3468,MySQL,Mobile App
3469,Microsoft SQL Server,Dashboard
3470,SQLite,Mobile App
3471,MySQL,Web App
3472,PostgreSQL,Web App
3473,Oracle,Mobile App
3474,PostgreSQL,ETL Job
3475,Microsoft SQL Server,ETL Job
3476,MySQL,Dashboard
3477,SQLite,Web App
3478,SQLite,Enterprise App
3479,Microsoft SQL Server,Web App
3480,Oracle,Dashboard
3481,PostgreSQL,Dashboard
3482,PostgreSQL,Web App
3483,MySQL,Dashboard
3484,MySQL,Web App
3485,Microsoft SQL Server,Web App
3486,Microsoft SQL Server,Enterprise App
3487,Oracle,Dashboard
3488,MySQL,Analytics
3489,MySQL,Dashboard
3490,PostgreSQL,Analytics
3491,MySQL,Web App
3492,PostgreSQL,Mobile App
3493,PostgreSQL,Web App
3494,SQLite,Mobile App
3495,PostgreSQL,Enterprise App
3496,MySQL,ETL Job
3497,SQLite,Enterprise App
3498,MySQL,Web App
3499,Oracle,Mobile App
3500,PostgreSQL,Enterprise App
3501,Microsoft SQL Server,ETL Job
3502,MariaDB,Web App
3503,SQLite,Dashboard
3504,Microsoft SQL Server,Dashboard
3505,Microsoft SQL Server,Dashboard
3506,MySQL,Dashboard
3507,PostgreSQL,Dashboard
3508,MariaDB,Mobile App
3509,Oracle,Web App
3510,MariaDB,ETL Job
3511,Microsoft SQL Server,Analytics
3512,PostgreSQL,Mobile App
3513,SQLite,Dashboard
3514,Microsoft SQL Server,Analytics
3515,Microsoft SQL Server,ETL Job
3516,MySQL,Enterprise App
3517,PostgreSQL,Web App
3518,MariaDB,Dashboard
3519,Microsoft SQL Server,Web App
3520,PostgreSQL,Web App
3521,PostgreSQL,Web App
3522,PostgreSQL,Web App
3523,MySQL,Analytics
3524,Oracle,Web App
3525,Microsoft SQL Server,Mobile App
3526,Oracle,Enterprise App
3527,PostgreSQL,ETL Job
3528,SQLite,Mobile App
3529,Oracle,Web App
3530,PostgreSQL,ETL Job
3531,PostgreSQL,Dashboard
3532,MySQL,ETL Job
3533,SQLite,Mobile App
3534,Oracle,Dashboard
3535,MySQL,Mobile App
3536,SQLite,Web App
3537,PostgreSQL,Enterprise App
3538,MySQL,Dashboard
3539,PostgreSQL,Enterprise App
3540,MySQL,Web App
3541,PostgreSQL,Dashboard
3542,SQLite,Dashboard
3543,MariaDB,Web App
3544,MySQL,Analytics
3545,Oracle,Web App
3546,SQLite,Enterprise App
3547,IBM DB2,Enterprise App
3548,SQLite,Web App
3549,Oracle,Analytics
3550,IBM DB2,Web App
3551,SQLite,Enterprise App
3552,MariaDB,Analytics
3553,MariaDB,Enterprise App
3554,PostgreSQL,Mobile App
3555,PostgreSQL,Web App
3556,PostgreSQL,Web App
3557,MySQL,ETL Job
3558,MySQL,Web App
3559,SQLite,Dashboard
3560,PostgreSQL,Mobile App
3561,MySQL,ETL Job
3562,SQLite,Analytics
3563,MySQL,Analytics
3564,MySQL,Mobile App
3565,PostgreSQL,Web App
3566,PostgreSQL,ETL Job
3567,Microsoft SQL Server,Enterprise App
3568,PostgreSQL,Dashboard
3569,Microsoft SQL Server,Mobile App
3570,Microsoft SQL Server,Dashboard
3571,PostgreSQL,Dashboard
3572,PostgreSQL,Dashboard
3573,SQLite,ETL Job
3574,PostgreSQL,Enterprise App
3575,MariaDB,Mobile App
3576,PostgreSQL,Analytics
3577,SQLite,Analytics
3578,MariaDB,Mobile App
3579,PostgreSQL,Mobile App
3580,PostgreSQL,Analytics
3581,PostgreSQL,Enterprise App
3582,Oracle,Analytics
3583,MySQL,Mobile App
3584,MariaDB,Dashboard
3585,PostgreSQL,Dashboard
3586,MySQL,Dashboard
3587,MySQL,Mobile App
3588,SQLite,Mobile App
3589,PostgreSQL,ETL Job
3590,MySQL,Mobile App
3591,Microsoft SQL Server,Analytics
3592,PostgreSQL,Web App
3593,MySQL,ETL Job
3594,MariaDB,Enterprise App
3595,MySQL,Analytics
3596,Microsoft SQL Server,Web App
3597,MariaDB,Analytics
3598,Oracle,Dashboard
3599,PostgreSQL,Mobile App
3600,Microsoft SQL Server,Enterprise App
3601,MySQL,Mobile App
3602,PostgreSQL,Analytics
3603,PostgreSQL,ETL Job
3604,MySQL,Enterprise App
3605,MySQL,Enterprise App
3606,MySQL,Dashboard
3607,PostgreSQL,ETL Job
3608,Microsoft SQL Server,Analytics
3609,Microsoft SQL Server,Enterprise App
3610,MySQL,Enterprise App
3611,PostgreSQL,Mobile App
3612,MySQL,Web App
3613,SQLite,Analytics
3614,PostgreSQL,Analytics
3615,MySQL,Enterprise App
3616,Oracle,Dashboard
3617,MySQL,Mobile App
3618,PostgreSQL,ETL Job
3619,Microsoft SQL Server,Analytics
3620,SQLite,Analytics
3621,MySQL,Mobile App
3622,PostgreSQL,Analytics
3623,MySQL,Mobile App
3624,MySQL,Mobile App
3625,MySQL,Web App
3626,MySQL,Enterprise App
3627,Microsoft SQL Server,Enterprise App
3628,MySQL,ETL Job
3629,SQLite,ETL Job
3630,MariaDB,ETL Job
3631,MySQL,ETL Job
3632,PostgreSQL,ETL Job
3633,PostgreSQL,Web App
3634,Microsoft SQL Server,Mobile App
3635,PostgreSQL,Enterprise App
3636,MariaDB,Dashboard
3637,MySQL,ETL Job
3638,PostgreSQL,Analytics
3639,SQLite,Mobile App
3640,MySQL,Web App
3641,PostgreSQL,Web App
3642,Microsoft SQL Server,ETL Job
3643,PostgreSQL,Dashboard
3644,MariaDB,Web App
3645,MariaDB,Enterprise App
3646,Oracle,Enterprise App
3647,PostgreSQL,Web App
3648,Microsoft SQL Server,Web App
3649,Microsoft SQL Server,ETL Job
3650,SQLite,Dashboard
3651,MariaDB,Web App
3652,MySQL,Enterprise App
3653,SQLite,Mobile App
3654,Oracle,Enterprise App
3655,MariaDB,Enterprise App
3656,PostgreSQL,ETL Job
3657,MariaDB,Mobile App
3658,PostgreSQL,Analytics
3659,PostgreSQL,Mobile App
3660,MySQL,Dashboard
3661,Microsoft SQL Server,Enterprise App
3662,SQLite,Analytics
3663,MySQL,Web App
3664,SQLite,Analytics
3665,Microsoft SQL Server,Web App
3666,MySQL,Dashboard
3667,PostgreSQL,Dashboard
3668,MariaDB,Analytics
3669,PostgreSQL,Analytics
3670,MariaDB,Analytics
3671,SQLite,Enterprise App
3672,Microsoft SQL Server,Web App
3673,Microsoft SQL Server,ETL Job
3674,MySQL,Dashboard
3675,SQLite,Analytics
3676,MySQL,Web App
3677,PostgreSQL,Mobile App
3678,PostgreSQL,Analytics
3679,MySQL,Enterprise App
3680,Microsoft SQL Server,Mobile App
3681,MariaDB,ETL Job
3682,PostgreSQL,Enterprise App
3683,SQLite,Enterprise App
3684,Oracle,ETL Job
3685,MariaDB,Analytics
3686,SQLite,Web App
3687,Microsoft SQL Server,ETL Job
3688,PostgreSQL,Web App
3689,MariaDB,Web App
3690,MySQL,Enterprise App
3691,Microsoft SQL Server,ETL Job
3692,PostgreSQL,Mobile App
3693,Oracle,Dashboard
3694,SQLite,Analytics
3695,MySQL,ETL Job
3696,PostgreSQL,Analytics
3697,MySQL,Dashboard
3698,PostgreSQL,Mobile App
3699,MySQL,Web App
3700,PostgreSQL,ETL Job
3701,PostgreSQL,Dashboard
3702,MySQL,Mobile App
3703,MySQL,Dashboard
3704,PostgreSQL,Enterprise App
3705,PostgreSQL,Analytics
3706,MariaDB,Dashboard
3707,SQLite,Dashboard
3708,SQLite,ETL Job
3709,MariaDB,Dashboard
3710,PostgreSQL,Mobile App
3711,Oracle,Dashboard
3712,MySQL,Enterprise App
3713,PostgreSQL,Dashboard
3714,PostgreSQL,Enterprise App
3715,SQLite,Web App
3716,Microsoft SQL Server,ETL Job
3717,MySQL,Dashboard
3718,SQLite,Analytics
3719,Oracle,Mobile App
3720,PostgreSQL,Mobile App
3721,SQLite,Dashboard
3722,MySQL,Mobile App
3723,PostgreSQL,Enterprise App
3724,MySQL,Dashboard
3725,PostgreSQL,ETL Job
3726,Microsoft SQL Server,Dashboard
3727,Microsoft SQL Server,Web App
3728,SQLite,Enterprise App
3729,Microsoft SQL Server,Enterprise App
3730,Oracle,Enterprise App
3731,PostgreSQL,ETL Job
3732,PostgreSQL,Mobile App
3733,PostgreSQL,Web App
3734,MySQL,Analytics
3735,MySQL,ETL Job
3736,Oracle,Enterprise App
3737,SQLite,Dashboard
3738,SQLite,ETL Job
3739,MariaDB,Enterprise App
3740,PostgreSQL,ETL Job
3741,SQLite,Analytics
3742,Microsoft SQL Server,Analytics
3743,SQLite,Mobile App
3744,MariaDB,Web App
3745,MariaDB,Enterprise App
3746,Microsoft SQL Server,Mobile App
3747,MySQL,Analytics
3748,Oracle,Analytics
3749,Microsoft SQL Server,Dashboard
3750,MariaDB,Analytics
3751,SQLite,Dashboard
3752,PostgreSQL,ETL Job
3753,Microsoft SQL Server,Web App
3754,MariaDB,Mobile App
3755,PostgreSQL,Mobile App
3756,PostgreSQL,Analytics
3757,MySQL,ETL Job
3758,MySQL,Dashboard
3759,Microsoft SQL Server,Dashboard
3760,Microsoft SQL Server,ETL Job
3761,Microsoft SQL Server,Web App
3762,Microsoft SQL Server,Enterprise App
3763,Microsoft SQL Server,Web App
3764,MySQL,Enterprise App
3765,PostgreSQL,Web App
3766,SQLite,Enterprise App
3767,MariaDB,Enterprise App
3768,MariaDB,Dashboard
3769,Microsoft SQL Server,Mobile App
3770,PostgreSQL,ETL Job
3771,MariaDB,Mobile App
3772,MySQL,Dashboard
3773,PostgreSQL,Dashboard
3774,PostgreSQL,Enterprise App
3775,Microsoft SQL Server,Analytics
3776,SQLite,ETL Job
3777,MySQL,Web App
3778,MySQL,Analytics
3779,MySQL,ETL Job
3780,SQLite,Analytics
3781,MySQL,Web App
3782,PostgreSQL,Web App
3783,MySQL,Web App
3784,PostgreSQL,Web App
3785,Microsoft SQL Server,Analytics
3786,PostgreSQL,Enterprise App
3787,SQLite,Analytics
3788,MySQL,Web App
3789,SQLite,Web App
3790,SQLite,Dashboard
3791,SQLite,Dashboard
3792,MySQL,Mobile App
3793,PostgreSQL,Dashboard
3794,PostgreSQL,Mobile App
3795,Oracle,Analytics
3796,SQLite,Mobile App
3797,MySQL,ETL Job
3798,Microsoft SQL Server,Web App
3799,MySQL,Web App
3800,Microsoft SQL Server,Analytics
3801,MySQL,Mobile App
3802,Microsoft SQL Server,Mobile App
3803,Microsoft SQL Server,Web App
3804,Microsoft SQL Server,Web App
3805,MySQL,Enterprise App
3806,MariaDB,Web App
3807,PostgreSQL,Analytics
3808,MySQL,Analytics
3809,MySQL,Dashboard
3810,Oracle,ETL Job
3811,SQLite,Dashboard
3812,MySQL,Enterprise App
3813,PostgreSQL,Mobile App
3814,PostgreSQL,Mobile App
3815,MySQL,Mobile App
3816,MySQL,Dashboard
3817,MySQL,Analytics
3818,SQLite,Enterprise App
3819,Microsoft SQL Server,Analytics
3820,SQLite,Enterprise App
3821,Microsoft SQL Server,ETL Job
3822,SQLite,Dashboard
3823,MySQL,ETL Job
3824,PostgreSQL,Analytics
3825,MySQL,Analytics
3826,Microsoft SQL Server,Enterprise App
3827,SQLite,Mobile App
3828,SQLite,ETL Job
3829,MySQL,Dashboard
3830,MySQL,Enterprise App
3831,MySQL,Mobile App
3832,Microsoft SQL Server,ETL Job
3833,SQLite,ETL Job
3834,MySQL,ETL Job
3835,SQLite,Dashboard
3836,PostgreSQL,Mobile App
3837,MySQL,Dashboard
3838,SQLite,Mobile App
3839,Microsoft SQL Server,Enterprise App
3840,MariaDB,Mobile App
3841,PostgreSQL,Analytics
3842,MariaDB,ETL Job
3843,SQLite,Dashboard
3844,Oracle,ETL Job
3845,PostgreSQL,Web App
3846,MariaDB,Enterprise App
3847,Oracle,Dashboard
3848,PostgreSQL,Mobile App
3849,MySQL,Web App
3850,Microsoft SQL Server,Web App
3851,Microsoft SQL Server,Analytics
3852,PostgreSQL,Web App
3853,Oracle,Enterprise App
3854,Microsoft SQL Server,Mobile App
3855,MySQL,Enterprise App
3856,PostgreSQL,ETL Job
3857,Oracle,Web App
3858,Microsoft SQL Server,Dashboard
3859,PostgreSQL,Web App
3860,Microsoft SQL Server,ETL Job
3861,Microsoft SQL Server,ETL Job
3862,Microsoft SQL Server,Web App
3863,SQLite,Enterprise App
3864,SQLite,Dashboard
3865,PostgreSQL,Web App
3866,PostgreSQL,Mobile App
3867,Oracle,Dashboard
3868,MySQL,Dashboard
3869,MySQL,Mobile App
3870,MySQL,Web App
3871,SQLite,Analytics
3872,SQLite,Dashboard
3873,SQLite,Mobile App
3874,PostgreSQL,Enterprise App
3875,MySQL,Analytics
3876,PostgreSQL,ETL Job
3877,MySQL,Mobile App
3878,MySQL,Analytics
3879,SQLite,Dashboard
3880,Microsoft SQL Server,ETL Job
3881,PostgreSQL,Web App
3882,SQLite,Dashboard
3883,SQLite,Dashboard
3884,Oracle,Mobile App
3885,Microsoft SQL Server,Mobile App
3886,SQLite,ETL Job
3887,PostgreSQL,Analytics
3888,SQLite,Dashboard
3889,Microsoft SQL Server,ETL Job
3890,SQLite,Web App
3891,MySQL,Web App
3892,MySQL,Analytics
3893,MySQL,Dashboard
3894,MySQL,ETL Job
3895,PostgreSQL,Analytics
3896,Oracle,Analytics
3897,Oracle,Web App
3898,Microsoft SQL Server,ETL Job
3899,PostgreSQL,Dashboard
3900,MySQL,Enterprise App
3901,Microsoft SQL Server,Mobile App
3902,PostgreSQL,Enterprise App
3903,PostgreSQL,Enterprise App
3904,SQLite,Web App
3905,Oracle,Analytics
3906,PostgreSQL,Analytics
3907,Microsoft SQL Server,ETL Job
3908,PostgreSQL,Enterprise App
3909,Microsoft SQL Server,Mobile App
3910,Microsoft SQL Server,Mobile App
3911,SQLite,Web App
3912,Microsoft SQL Server,Dashboard
3913,Microsoft SQL Server,Web App
